age;educ;insch;male;nkids;married;emp
27;dec;False;False;7;False;0.8741855475207143
27;dec;False;False;7;True;0.8918396593493779
27;dec;False;True;0;False;0.9493538317744117
27;dec;False;True;0;True;0.9569794979061912
27;dec;False;True;1;False;0.909342138557545
27;dec;False;True;1;True;0.9225004640006796
27;dec;False;True;2;False;0.9217310575408022
27;dec;False;True;2;True;0.9332232683684205
27;dec;False;True;3;False;0.8741855475207143
27;dec;False;True;3;True;0.8918396593493779
27;dec;False;True;4;False;0.8741855475207143
27;dec;False;True;4;True;0.8918396593493779
27;dec;False;True;5;False;0.8741855475207143
27;dec;False;True;5;True;0.8918396593493779
27;dec;False;True;6;False;0.8741855475207143
27;dec;False;True;6;True;0.8918396593493779
27;dec;False;True;7;False;0.8741855475207143
27;dec;False;True;7;True;0.8918396593493779
27;dec;True;False;0;False;0.7827674273481154
27;dec;True;False;0;True;0.9291725836961271
27;dec;True;False;1;False;0.6765412409406112
27;dec;True;False;1;True;0.8839216504795943
27;dec;True;False;2;False;0.29676942101938
27;dec;True;False;2;True;0.6057427792528252
27;dec;True;False;3;False;0.40818557655958904
27;dec;True;False;3;True;0.715186762402665
27;dec;True;False;4;False;0.40818557655958904
27;dec;True;False;4;True;0.715186762402665
27;dec;True;False;5;False;0.40818557655958904
27;dec;True;False;5;True;0.715186762402665
27;dec;True;False;6;False;0.40818557655958904
27;dec;True;False;6;True;0.715186762402665
27;dec;True;False;7;False;0.40818557655958904
27;dec;True;False;7;True;0.715186762402665
27;dec;True;True;0;False;0.7827674273481154
27;dec;True;True;0;True;0.9291725836961271
27;dec;True;True;1;False;0.6765412409406112
27;dec;True;True;1;True;0.8839216504795943
27;dec;True;True;2;False;0.29676942101938
27;dec;True;True;2;True;0.6057427792528252
27;dec;True;True;3;False;0.40818557655958904
27;dec;True;True;3;True;0.715186762402665
27;dec;True;True;4;False;0.40818557655958904
27;dec;True;True;4;True;0.715186762402665
27;dec;True;True;5;False;0.40818557655958904
27;dec;True;True;5;True;0.715186762402665
27;dec;True;True;6;False;0.40818557655958904
27;dec;True;True;6;True;0.715186762402665
27;dec;True;True;7;False;0.40818557655958904
27;dec;True;True;7;True;0.715186762402665
27;des;False;False;0;False;0.8462467196426493
27;des;False;False;0;True;0.8880957261323695
27;des;False;False;1;False;0.7637544638641202
27;des;False;False;1;True;0.823370026366289
27;des;False;False;2;False;0.645562977683794
27;des;False;False;2;True;0.7242348488062563
27;des;False;False;3;False;0.46784247568731246
27;des;False;False;3;True;0.5590151683069731
27;des;False;False;4;False;0.46784247568731246
27;des;False;False;4;True;0.5590151683069731
27;des;False;False;5;False;0.46784247568731246
27;des;False;False;5;True;0.5590151683069731
27;des;False;False;6;False;0.46784247568731246
27;des;False;False;6;True;0.5590151683069731
27;des;False;False;7;False;0.46784247568731246
27;des;False;False;7;True;0.5590151683069731
27;des;False;True;0;False;0.8462467196426493
27;des;False;True;0;True;0.8880957261323695
27;des;False;True;1;False;0.7637544638641202
27;des;False;True;1;True;0.823370026366289
27;des;False;True;2;False;0.645562977683794
27;des;False;True;2;True;0.7242348488062563
27;des;False;True;3;False;0.46784247568731246
27;des;False;True;3;True;0.5590151683069731
27;des;False;True;4;False;0.46784247568731246
27;des;False;True;4;True;0.5590151683069731
27;des;False;True;5;False;0.46784247568731246
27;des;False;True;5;True;0.5590151683069731
27;des;False;True;6;False;0.46784247568731246
27;des;False;True;6;True;0.5590151683069731
27;des;False;True;7;False;0.46784247568731246
27;des;False;True;7;True;0.5590151683069731
27;des;True;False;0;False;0.7827674273481154
27;des;True;False;0;True;0.9291725836961271
27;des;True;False;1;False;0.6765412409406112
27;des;True;False;1;True;0.8839216504795943
27;des;True;False;2;False;0.29676942101938
27;des;True;False;2;True;0.6057427792528252
27;des;True;False;3;False;0.40818557655958904
27;des;True;False;3;True;0.715186762402665
27;des;True;False;4;False;0.40818557655958904
27;des;True;False;4;True;0.715186762402665
27;des;True;False;5;False;0.40818557655958904
27;des;True;False;5;True;0.715186762402665
27;des;True;False;6;False;0.40818557655958904
27;des;True;False;6;True;0.715186762402665
27;des;True;False;7;False;0.40818557655958904
27;des;True;False;7;True;0.715186762402665
27;des;True;True;0;False;0.7827674273481154
27;des;True;True;0;True;0.9291725836961271
27;des;True;True;1;False;0.6765412409406112
27;des;True;True;1;True;0.8839216504795943
27;des;True;True;2;False;0.29676942101938
27;des;True;True;2;True;0.6057427792528252
27;des;True;True;3;False;0.40818557655958904
27;des;True;True;3;True;0.715186762402665
27;des;True;True;4;False;0.40818557655958904
27;des;True;True;4;True;0.715186762402665
27;des;True;True;5;False;0.40818557655958904
27;des;True;True;5;True;0.715186762402665
27;des;True;True;6;False;0.40818557655958904
27;des;True;True;6;True;0.715186762402665
27;des;True;True;7;False;0.40818557655958904
27;des;True;True;7;True;0.715186762402665
27;none;False;False;0;False;0.6418344060754495
27;none;False;False;0;True;0.7256718628294498
27;none;False;False;1;False;0.6239740265298828
27;none;False;False;1;True;0.7101038728679535
27;none;False;False;2;False;0.5902680058624205
27;none;False;False;2;True;0.6801609294848833
27;none;False;False;3;False;0.6852628056942488
27;none;False;False;3;True;0.7626932832187304
27;none;False;False;4;False;0.6852628056942488
27;none;False;False;4;True;0.7626932832187304
27;none;False;False;5;False;0.6852628056942488
27;none;False;False;5;True;0.7626932832187304
27;none;False;False;6;False;0.6852628056942488
27;none;False;False;6;True;0.7626932832187304
27;none;False;False;7;False;0.6852628056942488
27;none;False;False;7;True;0.7626932832187304
27;none;False;True;0;False;0.6418344060754495
27;none;False;True;0;True;0.7256718628294498
27;none;False;True;1;False;0.6239740265298828
27;none;False;True;1;True;0.7101038728679535
27;none;False;True;2;False;0.5902680058624205
27;none;False;True;2;True;0.6801609294848833
27;none;False;True;3;False;0.6852628056942488
27;none;False;True;3;True;0.7626932832187304
27;none;False;True;4;False;0.6852628056942488
27;none;False;True;4;True;0.7626932832187304
27;none;False;True;5;False;0.6852628056942488
27;none;False;True;5;True;0.7626932832187304
27;none;False;True;6;False;0.6852628056942488
27;none;False;True;6;True;0.7626932832187304
27;none;False;True;7;False;0.6852628056942488
27;none;False;True;7;True;0.7626932832187304
27;none;True;False;0;False;0.7827674273481154
27;none;True;False;0;True;0.9291725836961271
27;none;True;False;1;False;0.6765412409406112
27;none;True;False;1;True;0.8839216504795943
27;none;True;False;2;False;0.29676942101938
27;none;True;False;2;True;0.6057427792528252
27;none;True;False;3;False;0.40818557655958904
27;none;True;False;3;True;0.715186762402665
27;none;True;False;4;False;0.40818557655958904
27;none;True;False;4;True;0.715186762402665
27;none;True;False;5;False;0.40818557655958904
27;none;True;False;5;True;0.715186762402665
27;none;True;False;6;False;0.40818557655958904
27;none;True;False;6;True;0.715186762402665
27;none;True;False;7;False;0.40818557655958904
27;none;True;False;7;True;0.715186762402665
27;none;True;True;0;False;0.7827674273481154
27;none;True;True;0;True;0.9291725836961271
27;none;True;True;1;False;0.6765412409406112
27;none;True;True;1;True;0.8839216504795943
27;none;True;True;2;False;0.29676942101938
27;none;True;True;2;True;0.6057427792528252
27;none;True;True;3;False;0.40818557655958904
27;none;True;True;3;True;0.715186762402665
27;none;True;True;4;False;0.40818557655958904
27;none;True;True;4;True;0.715186762402665
27;none;True;True;5;False;0.40818557655958904
27;none;True;True;5;True;0.715186762402665
27;none;True;True;6;False;0.40818557655958904
27;none;True;True;6;True;0.715186762402665
27;none;True;True;7;False;0.40818557655958904
27;none;True;True;7;True;0.715186762402665
27;uni;False;False;0;False;0.9678230411465782
27;uni;False;False;0;True;0.9524622334176804
27;uni;False;False;1;False;0.9696322004599711
27;uni;False;False;1;True;0.9550949864811187
27;uni;False;False;2;False;0.9850557771784257
27;uni;False;False;2;True;0.9777323458915909
27;uni;False;False;3;False;0.9600782082843187
27;uni;False;False;3;True;0.9412445879921281
27;uni;False;False;4;False;0.9600782082843187
27;uni;False;False;4;True;0.9412445879921281
27;uni;False;False;5;False;0.9600782082843187
27;uni;False;False;5;True;0.9412445879921281
27;uni;False;False;6;False;0.9600782082843187
27;uni;False;False;6;True;0.9412445879921281
27;uni;False;False;7;False;0.9600782082843187
27;uni;False;False;7;True;0.9412445879921281
27;uni;False;True;0;False;0.9678230411465782
27;uni;False;True;0;True;0.9524622334176804
27;uni;False;True;1;False;0.9696322004599711
27;uni;False;True;1;True;0.9550949864811187
27;uni;False;True;2;False;0.9850557771784257
27;uni;False;True;2;True;0.9777323458915909
27;uni;False;True;3;False;0.9600782082843187
27;uni;False;True;3;True;0.9412445879921281
27;uni;False;True;4;False;0.9600782082843187
27;uni;False;True;4;True;0.9412445879921281
27;uni;False;True;5;False;0.9600782082843187
27;uni;False;True;5;True;0.9412445879921281
27;uni;False;True;6;False;0.9600782082843187
27;uni;False;True;6;True;0.9412445879921281
27;uni;False;True;7;False;0.9600782082843187
27;uni;False;True;7;True;0.9412445879921281
27;uni;True;False;0;False;0.7827674273481154
27;uni;True;False;0;True;0.9291725836961271
27;uni;True;False;1;False;0.6765412409406112
27;uni;True;False;1;True;0.8839216504795943
27;uni;True;False;2;False;0.29676942101938
27;uni;True;False;2;True;0.6057427792528252
27;uni;True;False;3;False;0.40818557655958904
27;uni;True;False;3;True;0.715186762402665
27;uni;True;False;4;False;0.40818557655958904
27;uni;True;False;4;True;0.715186762402665
27;uni;True;False;5;False;0.40818557655958904
27;uni;True;False;5;True;0.715186762402665
27;uni;True;False;6;False;0.40818557655958904
27;uni;True;False;6;True;0.715186762402665
27;uni;True;False;7;False;0.40818557655958904
27;uni;True;False;7;True;0.715186762402665
27;uni;True;True;0;False;0.7827674273481154
27;uni;True;True;0;True;0.9291725836961271
27;uni;True;True;1;False;0.6765412409406112
27;uni;True;True;1;True;0.8839216504795943
27;uni;True;True;2;False;0.29676942101938
27;uni;True;True;2;True;0.6057427792528252
27;uni;True;True;3;False;0.40818557655958904
27;uni;True;True;3;True;0.715186762402665
27;uni;True;True;4;False;0.40818557655958904
27;uni;True;True;4;True;0.715186762402665
27;uni;True;True;5;False;0.40818557655958904
27;uni;True;True;5;True;0.715186762402665
27;uni;True;True;6;False;0.40818557655958904
27;uni;True;True;6;True;0.715186762402665
27;uni;True;True;7;False;0.40818557655958904
27;uni;True;True;7;True;0.715186762402665
28;dec;False;False;0;False;0.9416365660237667
28;dec;False;False;0;True;0.9503634483859974
28;dec;False;False;1;False;0.8961946928633749
28;dec;False;False;1;True;0.9110746639532784
28;dec;False;False;2;False;0.9102028652512102
28;dec;False;False;2;True;0.9232468070974581
28;dec;False;False;3;False;0.856742813834812
28;dec;False;False;3;True;0.876498687803944
28;dec;False;False;4;False;0.856742813834812
28;dec;False;False;4;True;0.876498687803944
28;dec;False;False;5;False;0.856742813834812
28;dec;False;False;5;True;0.876498687803944
28;dec;False;False;6;False;0.856742813834812
28;dec;False;False;6;True;0.876498687803944
28;dec;False;False;7;False;0.856742813834812
28;dec;False;False;7;True;0.876498687803944
28;dec;False;True;0;False;0.9416365660237667
28;dec;False;True;0;True;0.9503634483859974
28;dec;False;True;1;False;0.8961946928633749
28;dec;False;True;1;True;0.9110746639532784
28;dec;False;True;2;False;0.9102028652512102
28;dec;False;True;2;True;0.9232468070974581
28;dec;False;True;3;False;0.856742813834812
28;dec;False;True;3;True;0.876498687803944
28;dec;False;True;4;False;0.856742813834812
28;dec;False;True;4;True;0.876498687803944
28;dec;False;True;5;False;0.856742813834812
28;dec;False;True;5;True;0.876498687803944
28;dec;False;True;6;False;0.856742813834812
28;dec;False;True;6;True;0.876498687803944
28;dec;False;True;7;False;0.856742813834812
28;dec;False;True;7;True;0.876498687803944
28;dec;True;False;0;False;0.7798230056083486
28;dec;True;False;0;True;0.9280301197638714
28;dec;True;False;1;False;0.6727589283961811
28;dec;True;False;1;True;0.882141860805736
28;dec;True;False;2;False;0.2931858193124098
28;dec;True;False;2;True;0.6016200861139424
28;dec;True;False;3;False;0.4040295557988217
28;dec;True;False;3;True;0.7116637510476825
28;dec;True;False;4;False;0.4040295557988217
28;dec;True;False;4;True;0.7116637510476825
28;dec;True;False;5;False;0.4040295557988217
28;dec;True;False;5;True;0.7116637510476825
28;dec;True;False;6;False;0.4040295557988217
28;dec;True;False;6;True;0.7116637510476825
28;dec;True;False;7;False;0.4040295557988217
28;dec;True;False;7;True;0.7116637510476825
28;dec;True;True;0;False;0.7798230056083486
28;dec;True;True;0;True;0.9280301197638714
28;dec;True;True;1;False;0.6727589283961811
28;dec;True;True;1;True;0.882141860805736
28;dec;True;True;2;False;0.2931858193124098
28;dec;True;True;2;True;0.6016200861139424
28;dec;True;True;3;False;0.4040295557988217
28;dec;True;True;3;True;0.7116637510476825
28;dec;True;True;4;False;0.4040295557988217
28;dec;True;True;4;True;0.7116637510476825
28;dec;True;True;5;False;0.4040295557988217
28;dec;True;True;5;True;0.7116637510476825
28;dec;True;True;6;False;0.4040295557988217
28;dec;True;True;6;True;0.7116637510476825
28;dec;True;True;7;False;0.4040295557988217
28;dec;True;True;7;True;0.7116637510476825
28;des;False;False;0;False;0.846059273922178
28;des;False;False;0;True;0.8879525446749598
28;des;False;False;1;False;0.7634945557100217
28;des;False;False;1;True;0.8231605190057576
28;des;False;False;2;False;0.6452334390818741
28;des;False;False;2;True;0.7239471774564268
28;des;False;False;3;False;0.46748400197828804
28;des;False;False;3;True;0.5586601737349121
28;des;False;False;4;False;0.46748400197828804
28;des;False;False;4;True;0.5586601737349121
28;des;False;False;5;False;0.46748400197828804
28;des;False;False;5;True;0.5586601737349121
28;des;False;False;6;False;0.46748400197828804
28;des;False;False;6;True;0.5586601737349121
28;des;False;False;7;False;0.46748400197828804
28;des;False;False;7;True;0.5586601737349121
28;des;False;True;0;False;0.846059273922178
28;des;False;True;0;True;0.8879525446749598
28;des;False;True;1;False;0.7634945557100217
28;des;False;True;1;True;0.8231605190057576
28;des;False;True;2;False;0.6452334390818741
28;des;False;True;2;True;0.7239471774564268
28;des;False;True;3;False;0.46748400197828804
28;des;False;True;3;True;0.5586601737349121
28;des;False;True;4;False;0.46748400197828804
28;des;False;True;4;True;0.5586601737349121
28;des;False;True;5;False;0.46748400197828804
28;des;False;True;5;True;0.5586601737349121
28;des;False;True;6;False;0.46748400197828804
28;des;False;True;6;True;0.5586601737349121
28;des;False;True;7;False;0.46748400197828804
28;des;False;True;7;True;0.5586601737349121
28;des;True;False;0;False;0.7798230056083486
28;des;True;False;0;True;0.9280301197638714
28;des;True;False;1;False;0.6727589283961811
28;des;True;False;1;True;0.882141860805736
28;des;True;False;2;False;0.2931858193124098
28;des;True;False;2;True;0.6016200861139424
28;des;True;False;3;False;0.4040295557988217
28;des;True;False;3;True;0.7116637510476825
28;des;True;False;4;False;0.4040295557988217
28;des;True;False;4;True;0.7116637510476825
28;des;True;False;5;False;0.4040295557988217
28;des;True;False;5;True;0.7116637510476825
28;des;True;False;6;False;0.4040295557988217
28;des;True;False;6;True;0.7116637510476825
28;des;True;False;7;False;0.4040295557988217
28;des;True;False;7;True;0.7116637510476825
28;des;True;True;0;False;0.7798230056083486
28;des;True;True;0;True;0.9280301197638714
28;des;True;True;1;False;0.6727589283961811
28;des;True;True;1;True;0.882141860805736
28;des;True;True;2;False;0.2931858193124098
28;des;True;True;2;True;0.6016200861139424
28;des;True;True;3;False;0.4040295557988217
28;des;True;True;3;True;0.7116637510476825
28;des;True;True;4;False;0.4040295557988217
28;des;True;True;4;True;0.7116637510476825
28;des;True;True;5;False;0.4040295557988217
28;des;True;True;5;True;0.7116637510476825
28;des;True;True;6;False;0.4040295557988217
28;des;True;True;6;True;0.7116637510476825
28;des;True;True;7;False;0.4040295557988217
28;des;True;True;7;True;0.7116637510476825
28;none;False;False;0;False;0.6354611806961072
28;none;False;False;0;True;0.7201399712631867
28;none;False;False;1;False;0.6174724035156611
28;none;False;False;1;True;0.704385934422604
28;none;False;False;2;False;0.5835725352369712
28;none;False;False;2;True;0.6741234270097735
28;none;False;False;3;False;0.6792761972649936
28;none;False;False;3;True;0.7576586250465688
28;none;False;False;4;False;0.6792761972649936
28;none;False;False;4;True;0.7576586250465688
28;none;False;False;5;False;0.6792761972649936
28;none;False;False;5;True;0.7576586250465688
28;none;False;False;6;False;0.6792761972649936
28;none;False;False;6;True;0.7576586250465688
28;none;False;False;7;False;0.6792761972649936
28;none;False;False;7;True;0.7576586250465688
28;none;False;True;0;False;0.6354611806961072
28;none;False;True;0;True;0.7201399712631867
28;none;False;True;1;False;0.6174724035156611
28;none;False;True;1;True;0.704385934422604
28;none;False;True;2;False;0.5835725352369712
28;none;False;True;2;True;0.6741234270097735
28;none;False;True;3;False;0.6792761972649936
28;none;False;True;3;True;0.7576586250465688
28;none;False;True;4;False;0.6792761972649936
28;none;False;True;4;True;0.7576586250465688
28;none;False;True;5;False;0.6792761972649936
28;none;False;True;5;True;0.7576586250465688
28;none;False;True;6;False;0.6792761972649936
28;none;False;True;6;True;0.7576586250465688
28;none;False;True;7;False;0.6792761972649936
28;none;False;True;7;True;0.7576586250465688
28;none;True;False;0;False;0.7798230056083486
28;none;True;False;0;True;0.9280301197638714
28;none;True;False;1;False;0.6727589283961811
28;none;True;False;1;True;0.882141860805736
28;none;True;False;2;False;0.2931858193124098
28;none;True;False;2;True;0.6016200861139424
28;none;True;False;3;False;0.4040295557988217
28;none;True;False;3;True;0.7116637510476825
28;none;True;False;4;False;0.4040295557988217
28;none;True;False;4;True;0.7116637510476825
28;none;True;False;5;False;0.4040295557988217
28;none;True;False;5;True;0.7116637510476825
28;none;True;False;6;False;0.4040295557988217
28;none;True;False;6;True;0.7116637510476825
28;none;True;False;7;False;0.4040295557988217
28;none;True;False;7;True;0.7116637510476825
28;none;True;True;0;False;0.7798230056083486
28;none;True;True;0;True;0.9280301197638714
28;none;True;True;1;False;0.6727589283961811
28;none;True;True;1;True;0.882141860805736
28;none;True;True;2;False;0.2931858193124098
28;none;True;True;2;True;0.6016200861139424
28;none;True;True;3;False;0.4040295557988217
28;none;True;True;3;True;0.7116637510476825
28;none;True;True;4;False;0.4040295557988217
28;none;True;True;4;True;0.7116637510476825
28;none;True;True;5;False;0.4040295557988217
28;none;True;True;5;True;0.7116637510476825
28;none;True;True;6;False;0.4040295557988217
28;none;True;True;6;True;0.7116637510476825
28;none;True;True;7;False;0.4040295557988217
28;none;True;True;7;True;0.7116637510476825
28;uni;False;False;0;False;0.9659751345257006
28;uni;False;False;0;True;0.9497779403403945
28;uni;False;False;1;False;0.9678847452693635
28;uni;False;False;1;True;0.952551950054856
28;uni;False;False;2;False;0.9841813622773906
28;uni;False;False;2;True;0.9764396720459634
28;uni;False;False;3;False;0.9578049113658686
28;uni;False;False;3;True;0.9379681267430195
28;uni;False;False;4;False;0.9578049113658686
28;uni;False;False;4;True;0.9379681267430195
28;uni;False;False;5;False;0.9578049113658686
28;uni;False;False;5;True;0.9379681267430195
28;uni;False;False;6;False;0.9578049113658686
28;uni;False;False;6;True;0.9379681267430195
28;uni;False;False;7;False;0.9578049113658686
28;uni;False;False;7;True;0.9379681267430195
28;uni;False;True;0;False;0.9659751345257006
28;uni;False;True;0;True;0.9497779403403945
28;uni;False;True;1;False;0.9678847452693635
28;uni;False;True;1;True;0.952551950054856
28;uni;False;True;2;False;0.9841813622773906
28;uni;False;True;2;True;0.9764396720459634
28;uni;False;True;3;False;0.9578049113658686
28;uni;False;True;3;True;0.9379681267430195
28;uni;False;True;4;False;0.9578049113658686
28;uni;False;True;4;True;0.9379681267430195
28;uni;False;True;5;False;0.9578049113658686
28;uni;False;True;5;True;0.9379681267430195
28;uni;False;True;6;False;0.9578049113658686
28;uni;False;True;6;True;0.9379681267430195
28;uni;False;True;7;False;0.9578049113658686
28;uni;False;True;7;True;0.9379681267430195
28;uni;True;False;0;False;0.7798230056083486
28;uni;True;False;0;True;0.9280301197638714
28;uni;True;False;1;False;0.6727589283961811
28;uni;True;False;1;True;0.882141860805736
28;uni;True;False;2;False;0.2931858193124098
28;uni;True;False;2;True;0.6016200861139424
28;uni;True;False;3;False;0.4040295557988217
28;uni;True;False;3;True;0.7116637510476825
28;uni;True;False;4;False;0.4040295557988217
28;uni;True;False;4;True;0.7116637510476825
28;uni;True;False;5;False;0.4040295557988217
28;uni;True;False;5;True;0.7116637510476825
28;uni;True;False;6;False;0.4040295557988217
28;uni;True;False;6;True;0.7116637510476825
28;uni;True;False;7;False;0.4040295557988217
28;uni;True;False;7;True;0.7116637510476825
28;uni;True;True;0;False;0.7798230056083486
28;uni;True;True;0;True;0.9280301197638714
28;uni;True;True;1;False;0.6727589283961811
28;uni;True;True;1;True;0.882141860805736
28;uni;True;True;2;False;0.2931858193124098
28;uni;True;True;2;True;0.6016200861139424
28;uni;True;True;3;False;0.4040295557988217
28;uni;True;True;3;True;0.7116637510476825
28;uni;True;True;4;False;0.4040295557988217
28;uni;True;True;4;True;0.7116637510476825
28;uni;True;True;5;False;0.4040295557988217
28;uni;True;True;5;True;0.7116637510476825
28;uni;True;True;6;False;0.4040295557988217
28;uni;True;True;6;True;0.7116637510476825
28;uni;True;True;7;False;0.4040295557988217
28;uni;True;True;7;True;0.7116637510476825
29;dec;False;False;0;False;0.9344645721089556
29;dec;False;False;0;True;0.9442003092077025
29;dec;False;False;1;False;0.8841257335324898
29;dec;False;False;1;True;0.9005437379691659
29;dec;False;False;2;False;0.8995800765639927
29;dec;False;False;2;True;0.9140213261858694
29;dec;False;False;3;False;0.8409012644073895
29;dec;False;False;3;True;0.8624911293416583
29;dec;False;False;4;False;0.8409012644073895
29;dec;False;False;4;True;0.8624911293416583
29;dec;False;False;5;False;0.8409012644073895
29;dec;False;False;5;True;0.8624911293416583
29;dec;False;False;6;False;0.8409012644073895
29;dec;False;False;6;True;0.8624911293416583
29;dec;False;False;7;False;0.8409012644073895
29;dec;False;False;7;True;0.8624911293416583
29;dec;False;True;0;False;0.9344645721089556
29;dec;False;True;0;True;0.9442003092077025
29;dec;False;True;1;False;0.8841257335324898
29;dec;False;True;1;True;0.9005437379691659
29;dec;False;True;2;False;0.8995800765639927
29;dec;False;True;2;True;0.9140213261858694
29;dec;False;True;3;False;0.8409012644073895
29;dec;False;True;3;True;0.8624911293416583
29;dec;False;True;4;False;0.8409012644073895
29;dec;False;True;4;True;0.8624911293416583
29;dec;False;True;5;False;0.8409012644073895
29;dec;False;True;5;True;0.8624911293416583
29;dec;False;True;6;False;0.8409012644073895
29;dec;False;True;6;True;0.8624911293416583
29;dec;False;True;7;False;0.8409012644073895
29;dec;False;True;7;True;0.8624911293416583
29;dec;True;False;0;False;0.7776865071116766
29;dec;True;False;0;True;0.9271974953931412
29;dec;True;False;1;False;0.6700231325125996
29;dec;True;False;1;True;0.8808465144466713
29;dec;True;False;2;False;0.29062274649097597
29;dec;True;False;2;True;0.5986443636744286
29;dec;True;False;3;False;0.40104728966520575
29;dec;True;False;3;True;0.7091125744665627
29;dec;True;False;4;False;0.40104728966520575
29;dec;True;False;4;True;0.7091125744665627
29;dec;True;False;5;False;0.40104728966520575
29;dec;True;False;5;True;0.7091125744665627
29;dec;True;False;6;False;0.40104728966520575
29;dec;True;False;6;True;0.7091125744665627
29;dec;True;False;7;False;0.40104728966520575
29;dec;True;False;7;True;0.7091125744665627
29;dec;True;True;0;False;0.7776865071116766
29;dec;True;True;0;True;0.9271974953931412
29;dec;True;True;1;False;0.6700231325125996
29;dec;True;True;1;True;0.8808465144466713
29;dec;True;True;2;False;0.29062274649097597
29;dec;True;True;2;True;0.5986443636744286
29;dec;True;True;3;False;0.40104728966520575
29;dec;True;True;3;True;0.7091125744665627
29;dec;True;True;4;False;0.40104728966520575
29;dec;True;True;4;True;0.7091125744665627
29;dec;True;True;5;False;0.40104728966520575
29;dec;True;True;5;True;0.7091125744665627
29;dec;True;True;6;False;0.40104728966520575
29;dec;True;True;6;True;0.7091125744665627
29;dec;True;True;7;False;0.40104728966520575
29;dec;True;True;7;True;0.7091125744665627
29;des;False;False;0;False;0.8482494573504316
29;des;False;False;0;True;0.8896244515222422
29;des;False;False;1;False;0.7665352772924507
29;des;False;False;1;True;0.8256093408858624
29;des;False;False;2;False;0.6490958178085687
29;des;False;False;2;True;0.7273147577489683
29;des;False;False;3;False;0.47169707719011966
29;des;False;False;3;True;0.5628264782359755
29;des;False;False;4;False;0.47169707719011966
29;des;False;False;4;True;0.5628264782359755
29;des;False;False;5;False;0.47169707719011966
29;des;False;False;5;True;0.5628264782359755
29;des;False;False;6;False;0.47169707719011966
29;des;False;False;6;True;0.5628264782359755
29;des;False;False;7;False;0.47169707719011966
29;des;False;False;7;True;0.5628264782359755
29;des;False;True;0;False;0.8482494573504316
29;des;False;True;0;True;0.8896244515222422
29;des;False;True;1;False;0.7665352772924507
29;des;False;True;1;True;0.8256093408858624
29;des;False;True;2;False;0.6490958178085687
29;des;False;True;2;True;0.7273147577489683
29;des;False;True;3;False;0.47169707719011966
29;des;False;True;3;True;0.5628264782359755
29;des;False;True;4;False;0.47169707719011966
29;des;False;True;4;True;0.5628264782359755
29;des;False;True;5;False;0.47169707719011966
29;des;False;True;5;True;0.5628264782359755
29;des;False;True;6;False;0.47169707719011966
29;des;False;True;6;True;0.5628264782359755
29;des;False;True;7;False;0.47169707719011966
29;des;False;True;7;True;0.5628264782359755
29;des;True;False;0;False;0.7776865071116766
29;des;True;False;0;True;0.9271974953931412
29;des;True;False;1;False;0.6700231325125996
29;des;True;False;1;True;0.8808465144466713
29;des;True;False;2;False;0.29062274649097597
29;des;True;False;2;True;0.5986443636744286
29;des;True;False;3;False;0.40104728966520575
29;des;True;False;3;True;0.7091125744665627
29;des;True;False;4;False;0.40104728966520575
29;des;True;False;4;True;0.7091125744665627
29;des;True;False;5;False;0.40104728966520575
29;des;True;False;5;True;0.7091125744665627
29;des;True;False;6;False;0.40104728966520575
29;des;True;False;6;True;0.7091125744665627
29;des;True;False;7;False;0.40104728966520575
29;des;True;False;7;True;0.7091125744665627
29;des;True;True;0;False;0.7776865071116766
29;des;True;True;0;True;0.9271974953931412
29;des;True;True;1;False;0.6700231325125996
29;des;True;True;1;True;0.8808465144466713
29;des;True;True;2;False;0.29062274649097597
29;des;True;True;2;True;0.5986443636744286
29;des;True;True;3;False;0.40104728966520575
29;des;True;True;3;True;0.7091125744665627
29;des;True;True;4;False;0.40104728966520575
29;des;True;True;4;True;0.7091125744665627
29;des;True;True;5;False;0.40104728966520575
29;des;True;True;5;True;0.7091125744665627
29;des;True;True;6;False;0.40104728966520575
29;des;True;True;6;True;0.7091125744665627
29;des;True;True;7;False;0.40104728966520575
29;des;True;True;7;True;0.7091125744665627
29;none;False;False;0;False;0.6305512134089365
29;none;False;False;0;True;0.7158605625949209
29;none;False;False;1;False;0.6124679050848476
29;none;False;False;1;True;0.6999659932858214
29;none;False;False;2;False;0.5784273309765221
29;none;False;False;2;True;0.669463336109901
29;none;False;False;3;False;0.674654229733219
29;none;False;False;3;True;0.7537567511198939
29;none;False;False;4;False;0.674654229733219
29;none;False;False;4;True;0.7537567511198939
29;none;False;False;5;False;0.674654229733219
29;none;False;False;5;True;0.7537567511198939
29;none;False;False;6;False;0.674654229733219
29;none;False;False;6;True;0.7537567511198939
29;none;False;False;7;False;0.674654229733219
29;none;False;False;7;True;0.7537567511198939
29;none;False;True;0;False;0.6305512134089365
29;none;False;True;0;True;0.7158605625949209
29;none;False;True;1;False;0.6124679050848476
29;none;False;True;1;True;0.6999659932858214
29;none;False;True;2;False;0.5784273309765221
29;none;False;True;2;True;0.669463336109901
29;none;False;True;3;False;0.674654229733219
29;none;False;True;3;True;0.7537567511198939
29;none;False;True;4;False;0.674654229733219
29;none;False;True;4;True;0.7537567511198939
29;none;False;True;5;False;0.674654229733219
29;none;False;True;5;True;0.7537567511198939
29;none;False;True;6;False;0.674654229733219
